StartingYear,StartingSemester,FldCode,EduSecCode,TahsilHoze,Feqh,age,nationality,locality,LocationCityId,MaritalStatus,NumChildren,MilitaryStatus,Gallantry,PhysicalStatus,LesTotalUnit,IsPassedUnit,termCount,VocationCount,Avg1,Avg2,Avg3,Avg4,Avg5,Avg6,Avg7,Avg8,Avg9,Avg10,Avg11,Avg12,SelectedUnit1,SelectedUnit2,SelectedUnit3,SelectedUnit4,SelectedUnit5,SelectedUnit6,SelectedUnit7,SelectedUnit8,SelectedUnit9,SelectedUnit10,SelectedUnit11,SelectedUnit12,PassedUnit1,PassedUnit2,PassedUnit3,PassedUnit4,PassedUnit5,PassedUnit6,PassedUnit7,PassedUnit8,PassedUnit9,PassedUnit10,PassedUnit11,PassedUnit12,AbsentNo1,AbsentNo2,AbsentNo3,AbsentNo4,AbsentNo5,AbsentNo6,AbsentNo7,AbsentNo8,AbsentNo9,AbsentNo10,AbsentNo11,AbsentNo12,AbsentNoAll,AdmCode,SentArticle,SentArticleAccept,StudyHours1,StudyHours2,StudyHours3,StudyHours4,StudyHours5,StudyHours6,StudyHours7,StudyHours8,StudyHours9,StudyHours10,StudyHours11,StudyHours12,StudyHoursSum,TotalAve
1389,1,45,3,3,1,30,8,2,26,2,0,4,0,1,74,74,10,0,18.23,18.73,18.86,18.03,18.67,16.80,0.00,0.00,0.00,19.00,0.00,0.00,11,13,14,16,11,5,0,0,0,4,0,0,11,13,14,16,11,5,0,0,0,4,0,0,0,0,0,9,6,0,0,0,0,0,0,0,15,1,1,1,0,180,110,110,50,0,0,0,0,0,0,0,450,A
1389,1,45,3,3,0,29,8,1,26,2,0,3,0,1,74,74,8,0,16.96,18.08,18.71,17.61,18.12,0.00,18.75,0.00,0.00,0.00,0.00,0.00,18,16,14,14,8,0,4,0,0,0,0,0,18,16,14,14,8,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,5,0,156,95,215,199,135,0,0,0,0,0,0,0,800,B
1389,1,45,3,3,1,31,8,1,26,2,0,3,0,1,74,74,10,0,16.12,17.62,18.07,18.08,18.11,18.00,0.00,0.00,18.00,0.00,0.00,0.00,8,15,14,14,16,3,0,0,4,0,0,0,8,15,14,14,16,3,0,0,4,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,13,1,1,0,0,184,85,163,166,0,0,0,0,0,0,0,598,B
1389,1,7,3,3,1,27,8,1,26,2,0,4,0,1,58,58,10,0,18.20,18.12,16.48,18.53,0.00,0.00,0.00,0.00,18.75,0.00,0.00,0.00,10,13,10,15,0,0,0,0,4,0,0,0,10,13,10,15,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,1,1,0,479,355,460,500,0,0,0,0,0,0,0,0,1794,A
1389,1,7,3,3,1,23,8,1,26,2,0,3,0,1,58,58,10,0,19.20,19.58,17.94,19.07,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.00,10,13,10,15,0,0,0,0,4,0,0,0,10,13,10,15,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,8,2,270,360,250,200,0,0,0,0,0,0,0,0,1080,A
1389,1,7,3,3,1,36,8,1,26,2,0,1,0,1,58,58,10,0,17.00,17.04,16.42,17.12,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.00,10,13,10,15,0,0,0,0,4,0,0,0,10,13,10,15,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,1,4,2,285,222,220,245,0,0,0,0,0,0,0,0,972,B
1389,1,7,3,3,1,32,8,1,26,2,0,4,0,1,58,58,12,0,17.20,14.85,14.78,17.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,10,13,10,15,0,0,0,0,0,0,0,4,10,13,10,15,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,11,1,2,0,209,312,466,277,0,0,0,0,0,0,0,0,1264,B
1389,1,7,3,3,1,27,8,1,26,2,0,3,0,1,58,58,10,0,16.80,16.31,16.30,18.17,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.00,10,13,10,15,0,0,0,0,4,0,0,0,10,13,10,15,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,1,2,1,120,105,188,114,0,0,0,0,0,0,0,0,527,B
1389,1,55,3,3,0,33,8,1,26,2,0,3,0,1,64,62,8,0,20.00,19.50,18.50,17.03,0.00,0.00,0.00,19.38,0.00,0.00,0.00,0.00,10,12,12,16,0,0,0,8,0,0,0,0,10,12,12,16,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,1,2,1,0,40,10,97,0,0,0,0,0,0,0,0,147,A
1389,1,55,3,3,0,30,8,1,26,2,0,3,0,1,62,62,12,1,0.00,15.71,17.77,17.50,17.88,0.00,18.50,0.00,0.00,0.00,16.88,0.00,0,14,13,14,13,0,2,0,0,0,16,0,0,14,13,14,13,0,2,0,0,0,16,0,0,0,0,1,3,0,0,0,0,0,0,0,4,1,1,1,0,0,0,25,0,0,0,0,0,0,0,0,25,B
1389,1,55,3,3,1,30,8,2,26,2,0,3,0,1,62,62,6,0,16.00,17.89,16.54,16.79,18.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,14,13,14,13,0,0,0,0,0,0,0,14,14,13,14,13,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,1,5,4,166,266,291,320,328,0,0,0,0,0,0,0,1371,B
1389,1,55,3,3,1,26,8,1,26,2,0,3,0,1,64,62,8,0,17.29,16.82,17.69,17.46,18.08,19.50,0.00,18.00,0.00,0.00,0.00,0.00,14,14,13,14,13,2,0,4,0,0,0,0,14,14,13,14,13,2,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9,1,3,2,56,127,147,154,187,0,0,0,0,0,0,0,671,B
1389,1,55,3,3,1,28,8,2,26,2,0,3,0,1,62,62,8,0,18.64,18.64,19.15,18.57,18.38,0.00,0.00,19.50,0.00,0.00,0.00,0.00,14,14,13,14,13,0,0,4,0,0,0,0,14,14,13,14,13,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,1,3,3,130,234,122,163,240,0,0,0,0,0,0,0,889,A
1389,1,55,3,3,1,32,8,1,26,2,0,4,0,1,62,62,8,0,17.25,17.29,18.38,18.39,18.19,0.00,0.00,19.00,0.00,0.00,0.00,0.00,14,14,13,14,13,0,0,4,0,0,0,0,14,14,13,14,13,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,2,1,0,0,170,110,220,0,0,0,0,0,0,0,500,A
1389,1,55,3,3,1,32,8,1,26,2,0,3,0,1,62,62,8,0,16.39,18.43,19.38,18.82,18.77,0.00,0.00,18.50,0.00,0.00,0.00,0.00,14,14,13,14,13,0,0,4,0,0,0,0,14,14,13,14,13,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,1,7,3,0,160,220,200,150,0,0,0,0,0,0,0,730,A
1389,1,7,3,3,1,31,8,2,26,2,0,3,0,1,58,58,10,0,18.50,17.58,16.91,18.33,0.00,0.00,0.00,0.00,18.50,0.00,0.00,0.00,10,13,10,15,0,0,0,0,4,0,0,0,10,13,10,15,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,1,1,0,150,64,175,131,0,0,0,0,0,0,0,0,520,B
1389,1,45,3,3,1,28,8,1,26,2,0,3,0,1,74,74,8,0,16.27,17.96,18.14,18.54,18.81,0.00,0.00,18.75,0.00,0.00,0.00,0.00,14,15,14,16,11,0,0,4,0,0,0,0,14,15,14,16,11,0,0,4,0,0,0,0,0,3,14,8,2,0,0,0,0,0,0,0,27,1,3,1,30,180,30,115,115,0,0,0,0,0,0,0,470,B
1389,1,55,3,3,0,26,8,1,26,2,0,3,0,1,62,62,6,0,16.57,16.71,18.04,17.36,18.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,14,13,14,13,0,0,0,0,0,0,0,14,14,13,14,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,1,1,0,271,355,315,292,496,0,0,0,0,0,0,0,1729,A
1389,1,44,3,3,0,27,8,1,26,2,0,3,0,1,58,58,8,0,18.27,17.79,18.35,18.73,18.75,0.00,0.00,19.50,0.00,0.00,0.00,0.00,11,12,13,12,6,0,0,4,0,0,0,0,11,12,13,12,6,0,0,4,0,0,0,0,0,0,13,11,3,0,0,0,0,0,0,0,27,1,7,3,273,285,280,267,175,0,0,0,0,0,0,0,1280,A
1389,1,44,3,3,1,32,8,2,26,2,0,3,0,1,58,58,8,0,19.41,18.96,19.02,19.29,19.25,0.00,0.00,19.50,0.00,0.00,0.00,0.00,11,12,13,12,6,0,0,4,0,0,0,0,11,12,13,12,6,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,9,1,15,11,286,362,277,321,302,0,0,0,0,0,0,0,1548,A
1389,1,44,3,4,1,31,8,2,26,2,0,3,4,1,58,58,8,0,17.95,17.58,16.42,18.12,17.88,0.00,19.00,0.00,0.00,0.00,0.00,0.00,11,12,13,12,6,0,4,0,0,0,0,0,11,12,13,12,6,0,4,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,26,1,6,3,160,160,185,213,220,0,0,0,0,0,0,0,938,B
1389,1,44,3,3,1,31,8,2,26,2,0,3,0,1,58,58,10,0,18.64,18.75,18.77,19.42,17.50,0.00,0.00,0.00,19.75,0.00,0.00,0.00,11,12,13,12,6,0,0,0,4,0,0,0,11,12,13,12,6,0,0,0,4,0,0,0,0,0,18,14,5,0,0,0,0,0,0,0,37,1,4,3,125,200,155,225,0,0,0,0,0,0,0,0,705,A
1389,1,44,3,3,1,35,8,1,26,2,0,4,0,1,58,58,10,0,17.16,17.67,17.38,18.46,18.75,0.00,0.00,0.00,19.00,0.00,0.00,0.00,11,12,13,12,6,0,0,0,4,0,0,0,11,12,13,12,6,0,0,0,4,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,19,1,12,5,230,275,270,200,170,0,0,0,0,0,0,0,1145,B
1389,1,44,3,3,1,27,8,1,26,2,0,3,0,1,58,58,10,0,17.36,18.62,18.23,18.50,19.00,0.00,0.00,0.00,19.75,0.00,0.00,0.00,11,12,13,12,6,0,0,0,4,0,0,0,11,12,13,12,6,0,0,0,4,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,22,1,1,1,115,136,102,110,0,0,0,0,0,0,0,0,463,A
1389,1,44,3,3,1,33,8,1,26,2,0,3,4,1,58,58,8,0,17.45,18.67,17.19,19.08,18.00,0.00,0.00,19.25,0.00,0.00,0.00,0.00,11,12,13,12,6,0,0,4,0,0,0,0,11,12,13,12,6,0,0,4,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,0,18,1,1,1,117,249,145,155,118,0,0,0,0,0,0,0,784,A
1389,1,44,3,1,1,27,8,2,26,2,0,1,5,1,58,58,10,0,18.55,18.79,17.19,18.21,17.75,0.00,0.00,0.00,0.00,19.00,0.00,0.00,11,12,13,12,6,0,0,0,0,4,0,0,11,12,13,12,6,0,0,0,0,4,0,0,0,0,15,14,4,0,0,0,0,0,0,0,33,1,1,1,132,167,161,170,65,0,0,0,0,0,0,0,695,A
1389,1,44,3,3,1,25,8,2,26,2,0,3,2,1,58,58,10,0,18.95,19.00,18.79,19.00,19.50,0.00,0.00,0.00,0.00,19.50,0.00,0.00,11,12,13,12,6,0,0,0,0,4,0,0,11,12,13,12,6,0,0,0,0,4,0,0,0,0,8,5,2,0,0,0,0,0,0,0,15,1,2,2,106,157,166,85,45,0,0,0,0,0,0,0,559,A
1389,1,7,3,3,1,31,8,1,26,2,1,3,0,1,62,58,10,0,15.40,16.92,15.36,16.88,17.00,0.00,18.00,0.00,0.00,19.00,0.00,0.00,10,13,10,15,2,0,2,0,0,4,0,0,8,13,8,15,2,0,2,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,1,1,1,120,73,125,115,0,0,0,0,0,0,0,0,433,B
1390,1,1,3,3,1,26,8,2,26,2,0,3,0,1,64,64,8,0,17.54,16.95,18.07,17.95,18.38,17.00,18.75,0.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,6,0,0,0,0,0,13,11,14,11,12,3,6,0,0,0,0,0,11,6,4,0,0,2,0,0,0,0,0,0,23,1,2,0,410,375,410,370,360,80,90,0,0,0,0,0,2095,B
1390,1,1,3,3,0,28,8,2,26,2,2,3,0,1,70,64,8,0,16.48,14.91,14.29,14.14,16.50,11.00,0.00,18.25,0.00,0.00,0.00,0.00,13,11,14,11,12,6,0,6,0,0,0,0,13,11,11,11,12,3,0,6,0,0,0,0,13,6,3,0,0,4,0,0,0,0,0,0,26,1,3,1,280,265,193,126,311,273,160,0,0,0,0,0,1608,C
1390,1,1,3,3,1,29,8,2,26,2,1,3,0,1,64,64,8,0,15.04,17.09,15.82,15.64,17.71,15.75,0.00,18.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,10,6,6,0,0,2,0,0,0,0,0,0,24,1,1,1,255,300,335,195,315,70,80,0,0,0,0,0,1550,B
1390,1,1,3,3,1,29,8,2,26,2,0,3,0,1,64,64,8,0,16.46,17.52,17.32,16.77,17.75,16.50,19.00,0.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,6,0,0,0,0,0,13,11,14,11,12,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,277,277,198,177,40,30,0,0,0,0,0,0,999,B
1390,1,1,3,1,1,28,8,2,26,2,0,3,0,1,64,64,8,0,19.17,19.14,19.14,18.16,18.71,17.75,18.50,0.00,0.00,0.00,0.00,0.00,13,11,11,11,12,3,6,0,0,0,0,0,13,11,11,11,12,3,6,0,0,0,0,0,7,2,1,0,0,3,0,0,0,0,0,0,13,1,1,1,265,165,125,30,100,50,188,0,0,0,0,0,923,A
1390,1,1,3,1,1,29,8,1,26,2,1,4,0,1,64,64,8,0,17.40,14.82,16.36,15.59,17.96,16.00,0.00,18.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,10,6,1,0,0,2,0,0,0,0,0,0,19,1,1,1,260,215,260,230,170,0,80,0,0,0,0,0,1215,B
1390,1,1,3,3,1,32,8,1,26,2,2,3,0,1,64,64,8,0,17.10,14.95,15.93,15.57,18.08,15.75,0.00,18.50,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,7,8,9,0,0,3,0,0,0,0,0,0,27,1,1,1,222,135,130,45,0,0,0,0,0,0,0,0,532,B
1390,1,1,3,1,0,32,8,1,26,2,2,1,0,1,64,64,8,0,14.23,15.55,15.00,15.61,16.04,17.00,0.00,19.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,8,3,3,0,0,2,0,0,0,0,0,0,16,1,1,1,124,126,38,32,0,0,0,0,0,0,0,0,320,C
1390,1,1,3,1,1,27,8,1,26,2,0,4,0,1,64,64,8,0,18.06,18.82,18.68,18.36,19.54,18.50,18.00,0.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,6,0,0,0,0,0,13,11,14,11,12,3,6,0,0,0,0,0,7,4,4,0,0,3,0,0,0,0,0,0,18,1,5,1,510,500,650,1000,700,200,330,0,0,0,0,0,3890,A
1390,1,1,3,4,1,30,8,1,26,2,1,3,0,1,64,64,8,0,16.81,17.05,17.11,17.59,18.54,17.50,0.00,19.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,7,6,4,0,0,2,0,0,0,0,0,0,19,1,1,1,441,520,497,415,500,100,102,0,0,0,0,0,2575,B
1390,1,1,3,3,1,29,8,1,26,2,1,3,0,1,64,64,8,0,18.58,16.14,17.64,17.05,19.25,19.00,15.00,0.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,6,0,0,0,0,0,13,11,14,11,12,3,6,0,0,0,0,0,12,4,1,0,0,3,0,0,0,0,0,0,20,1,1,0,195,110,170,30,70,0,80,0,0,0,0,0,655,B
1390,1,1,3,4,1,30,8,2,26,2,1,3,0,1,64,64,8,0,17.50,17.05,17.82,17.64,18.58,17.00,0.00,18.25,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,276,228,248,84,116,0,385,0,0,0,0,0,1337,B
1390,1,1,3,1,0,31,8,2,26,2,0,3,0,1,64,64,8,0,18.69,17.00,16.00,17.32,17.62,14.00,0.00,18.75,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,7,1,3,0,0,3,0,0,0,0,0,0,14,1,2,1,383,359,289,204,224,33,243,0,0,0,0,0,1735,B
1390,1,75,3,3,1,28,8,1,26,2,0,3,0,1,62,62,8,0,16.15,17.33,17.43,18.56,0.00,0.00,18.00,19.25,0.00,0.00,0.00,0.00,12,15,14,9,0,0,4,4,0,0,0,0,12,15,14,9,0,0,4,4,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,11,1,3,1,252,285,228,96,0,0,0,0,0,0,0,0,861,B
1390,1,75,3,1,0,28,8,2,26,2,0,4,4,1,65,62,10,1,0.00,14.65,17.43,17.78,0.00,0.00,0.00,0.00,17.50,0.00,0.00,0.00,0,17,19,14,0,0,4,0,4,0,0,0,0,14,19,14,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,1,4,0,25,145,155,0,0,0,0,0,0,0,0,0,325,B
1390,1,75,3,3,0,29,8,1,26,2,1,3,0,1,62,62,8,0,16.96,17.33,17.29,18.72,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,12,15,14,9,0,0,8,0,0,0,0,0,12,15,14,9,0,0,8,0,0,0,0,0,10,19,0,0,14,0,0,0,0,0,0,0,43,1,15,3,297,250,250,250,204,0,0,0,0,0,0,0,1251,B
1390,1,75,3,4,1,32,8,2,26,2,2,3,0,1,62,62,8,0,16.19,15.63,15.86,17.56,0.00,0.00,17.62,0.00,0.00,0.00,0.00,0.00,12,15,14,9,0,0,8,0,0,0,0,0,12,15,14,9,0,0,8,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,22,1,9,4,210,350,220,470,0,0,0,0,0,0,0,0,1250,B
1390,1,50,3,1,1,34,8,1,26,2,2,3,0,1,58,58,8,0,17.92,17.64,18.79,19.00,19.00,0.00,0.00,18.50,0.00,0.00,0.00,0.00,12,14,12,14,2,0,0,4,0,0,0,0,12,14,12,14,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,261,215,360,260,0,0,401,0,0,0,0,0,1497,A
1390,1,50,3,3,1,26,8,2,26,2,0,3,0,1,58,58,8,0,15.50,17.50,19.00,17.89,15.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,12,14,12,14,2,0,0,4,0,0,0,0,12,14,12,14,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,480,500,500,500,0,0,323,0,0,0,0,0,2303,B
1390,1,16,3,1,0,29,8,2,26,2,2,3,0,1,66,62,12,0,16.57,15.23,17.00,15.53,0.00,0.00,0.00,0.00,0.00,0.00,17.50,17.50,14,13,16,15,0,0,0,0,0,0,4,4,14,11,16,13,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,50,125,0,0,0,0,0,0,0,0,175,B
1390,1,16,3,1,1,30,8,2,26,2,1,1,0,1,62,62,8,0,17.71,17.65,19.06,18.20,0.00,0.00,19.50,0.00,0.00,0.00,0.00,0.00,14,13,16,15,0,0,4,0,0,0,0,0,14,13,16,15,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,4,2,125,70,145,89,0,0,0,0,0,0,0,0,429,A
1390,2,16,3,1,0,33,8,2,26,2,2,4,0,1,64,62,9,0,16.15,17.25,16.53,16.75,16.00,18.50,0.00,0.00,17.50,0.00,0.00,0.00,13,18,15,4,4,2,0,0,4,0,0,0,11,18,15,4,4,2,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,1,1,0,0,153,138,0,0,0,0,0,0,0,0,0,291,B
1390,1,16,3,1,1,25,8,1,26,2,0,3,0,1,64,62,10,0,15.43,15.19,16.39,16.43,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,14,13,18,15,0,0,0,0,0,4,0,0,14,11,18,15,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,190,102,237,143,0,0,0,0,0,0,0,0,672,B
1390,1,16,3,1,1,26,8,1,26,2,1,3,0,1,62,62,8,0,17.18,16.92,18.88,17.90,0.00,0.00,19.25,0.00,0.00,0.00,0.00,0.00,14,13,16,15,0,0,4,0,0,0,0,0,14,13,16,15,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,3,2,187,74,129,105,0,0,0,0,0,0,0,0,495,B
1390,1,16,3,1,0,32,8,1,26,2,1,3,0,1,62,62,10,0,16.21,17.46,17.50,18.13,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,14,13,16,15,0,0,0,0,0,4,0,0,14,13,16,15,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,40,120,60,65,0,0,0,0,0,0,0,0,285,B
1390,1,16,3,3,1,24,8,2,26,2,0,3,0,1,62,62,6,0,18.75,18.92,19.38,19.07,0.00,19.50,0.00,0.00,0.00,0.00,0.00,0.00,14,13,16,15,0,4,0,0,0,0,0,0,14,13,16,15,0,4,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,13,1,9,3,55,50,105,75,0,0,0,0,0,0,0,0,285,A
1390,1,43,3,1,1,26,8,2,26,2,0,3,0,1,58,58,8,0,17.46,18.67,17.23,17.83,17.50,0.00,0.00,17.33,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,13,9,6,0,0,0,0,0,0,0,0,0,28,1,1,0,75,178,145,270,80,0,0,0,0,0,0,0,748,B
1390,1,43,3,1,1,29,8,1,26,2,0,3,0,1,58,58,8,0,18.12,18.50,18.05,18.60,18.17,0.00,0.00,18.50,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,7,9,4,0,0,0,0,0,0,0,0,0,20,1,1,1,135,100,60,79,67,0,0,0,0,0,0,0,441,A
1390,1,43,3,3,0,32,8,1,26,2,0,3,0,1,58,58,10,0,17.58,17.75,17.14,18.05,18.00,0.00,0.00,0.00,0.00,18.50,0.00,0.00,13,12,11,12,6,0,0,0,0,4,0,0,13,12,11,12,6,0,0,0,0,4,0,0,6,10,4,0,0,0,0,0,0,0,0,0,20,1,1,0,184,168,235,245,230,0,240,0,0,0,0,0,1302,B
1390,1,43,3,1,1,29,8,1,26,2,2,3,0,1,58,58,8,0,17.00,18.08,18.32,18.80,17.83,0.00,0.00,18.50,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,14,10,14,0,0,0,0,0,0,0,0,0,38,1,1,1,14,30,70,155,50,0,0,0,0,0,0,0,319,A
1390,1,43,3,1,1,26,8,1,26,2,1,3,0,1,58,58,8,0,17.88,18.33,18.27,18.31,18.17,0.00,19.25,0.00,0.00,0.00,0.00,0.00,13,12,11,12,6,0,4,0,0,0,0,0,13,12,11,12,6,0,4,0,0,0,0,0,8,11,8,0,0,0,0,0,0,0,0,0,27,1,17,10,175,170,145,60,255,0,0,0,0,0,0,0,805,A
1390,1,43,3,1,1,31,8,1,26,2,1,3,0,1,58,58,8,0,18.44,19.17,18.00,19.58,18.67,0.00,0.00,18.75,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,10,6,2,0,0,0,0,0,0,0,0,0,18,1,2,0,460,470,460,420,360,0,170,0,0,0,0,0,2340,A
1390,1,43,3,1,0,45,8,1,26,2,4,1,0,1,58,58,8,0,15.89,16.88,17.32,16.28,17.62,14.00,15.00,0.00,0.00,0.00,0.00,0.00,13,17,14,14,8,2,4,0,0,0,0,0,13,17,14,12,8,2,4,0,0,0,0,0,5,22,8,0,3,0,0,0,0,0,0,0,38,1,1,0,100,570,490,537,510,0,300,0,0,0,0,0,2507,B
1390,1,43,3,4,1,30,8,2,26,2,1,3,0,1,58,58,8,0,18.12,17.08,17.91,17.76,17.17,0.00,0.00,19.00,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,14,8,5,0,0,0,0,0,0,0,0,0,27,1,2,2,440,387,428,428,400,0,400,0,0,0,0,0,2483,B
1390,1,43,3,3,1,29,8,1,26,2,1,3,0,1,58,58,8,0,18.62,18.79,18.67,19.31,18.33,0.00,17.00,19.00,0.00,0.00,0.00,0.00,13,12,9,12,6,0,2,4,0,0,0,0,13,12,9,12,6,0,2,4,0,0,0,0,16,10,13,0,0,0,0,0,0,0,0,0,39,1,5,3,370,307,335,167,248,0,240,0,0,0,0,0,1667,A
1390,1,43,3,1,0,26,8,1,26,2,0,3,0,1,64,58,12,0,17.46,17.83,16.36,17.46,19.00,12.75,0.00,18.00,0.00,0.00,18.75,0.00,13,12,11,12,6,4,0,2,0,0,4,0,13,12,11,12,2,2,0,2,0,0,4,0,12,12,7,0,7,0,0,0,0,0,0,0,38,1,1,0,111,92,153,104,25,0,0,0,0,0,0,0,485,B
1390,1,43,3,3,1,28,8,1,26,2,0,3,0,1,58,58,8,0,17.69,16.50,17.64,18.38,17.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,13,1,4,0,260,220,247,160,80,0,160,0,0,0,0,0,1127,B
1390,1,1,3,3,1,29,8,2,26,2,0,3,0,1,64,64,8,0,15.29,15.05,16.07,15.48,16.92,15.00,0.00,19.00,0.00,0.00,0.00,0.00,13,11,14,11,12,3,0,6,0,0,0,0,13,11,14,11,12,3,0,6,0,0,0,0,4,7,3,0,0,3,0,0,0,0,0,0,17,1,16,6,250,181,239,182,217,0,0,0,0,0,0,0,1069,B
1390,1,43,3,1,1,31,8,2,26,2,0,1,0,1,58,58,8,0,17.92,18.25,18.73,18.33,18.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,13,12,11,12,6,0,0,4,0,0,0,0,13,12,11,12,6,0,0,4,0,0,0,0,6,7,3,0,0,0,0,0,0,0,0,0,16,1,2,1,353,350,347,388,319,0,250,0,0,0,0,0,2007,A
1391,1,7,3,1,0,28,8,2,26,2,0,3,0,1,62,62,8,0,18.02,18.40,18.63,18.74,0.00,0.00,0.00,19.25,0.00,0.00,0.00,0.00,11,15,15,17,0,0,0,4,0,0,0,0,11,15,15,17,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,1,0,309,452,413,189,241,180,80,0,0,0,0,0,1864,A
